D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_20_459.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_20_459.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_20_459.jpg,0,0.3321685,0,0.2172906
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_20_560.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_20_560.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_20_560.jpg,0,0.6344395,0,0.8181731
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_20_664.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_20_664.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_20_664.jpg,0,0.9245147,0,1.764465
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_20_769.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_20_769.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_20_769.jpg,0,1,0,2.895642
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_20_878.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_20_878.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_20_878.jpg,-0.3239184,1,0,4.290246
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_20_979.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_20_979.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_20_979.jpg,-0.4146158,1,0,5.424673
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_086.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_086.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_086.jpg,-0.1159731,1,0,6.58012
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_194.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_194.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_194.jpg,0,1,0,7.939481
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_294.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_294.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_294.jpg,-0.1307801,1,0,9.063283
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_399.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_399.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_399.jpg,-0.4427058,1,0,10.12699
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_506.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_506.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_506.jpg,-0.1470822,1,0,11.23058
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_611.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_611.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_611.jpg,0,1,0,12.42681
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_716.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_716.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_716.jpg,-0.1680674,1,0,13.55592
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_824.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_824.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_824.jpg,-0.2567731,1,0,14.65633
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_21_930.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_21_930.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_21_930.jpg,0,1,0,15.62879
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_038.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_038.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_038.jpg,-0.09669458,1,0,16.85794
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_141.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_141.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_141.jpg,-0.1833335,1,0,18.02891
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_249.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_249.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_249.jpg,0,1,0,18.90269
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_356.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_356.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_356.jpg,-0.3206297,1,0,20.10982
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_458.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_458.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_458.jpg,-0.2468778,1,0,21.14097
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_566.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_566.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_566.jpg,-0.2119065,1,0,22.08016
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_670.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_670.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_670.jpg,-0.3874115,1,0,23.02491
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_772.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_772.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_772.jpg,-0.0794931,1,0,24.1964
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_874.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_874.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_874.jpg,-0.2764065,1,0,25.13757
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_22_980.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_22_980.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_22_980.jpg,0,1,0,26.09579
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_081.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_081.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_081.jpg,0,1,0,27.03543
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_184.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_184.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_184.jpg,0,1,0,27.97128
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_285.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_285.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_285.jpg,0,1,0,28.89819
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_386.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_386.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_386.jpg,-0.2751129,1,0,29.7778
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_490.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_490.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_490.jpg,-0.01674073,1,0,30.19022
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_596.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_596.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_596.jpg,0,1,0,30.19012
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_700.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_700.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_700.jpg,-0.2848613,1,0,30.17305
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_802.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_802.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_802.jpg,-0.431976,1,0,30.16463
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_23_905.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_23_905.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_23_905.jpg,-0.3968272,1,0,30.1776
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_010.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_010.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_010.jpg,-0.5934488,1,0,30.15295
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_115.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_115.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_115.jpg,-0.2582425,1,0,30.19752
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_219.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_219.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_219.jpg,0,1,0,30.18629
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_321.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_321.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_321.jpg,0,1,0,30.18983
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_429.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_429.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_429.jpg,0,1,0,30.19044
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_540.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_540.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_540.jpg,0.3297143,1,0,30.16303
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_650.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_650.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_650.jpg,0.3170884,1,0,30.18219
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_752.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_752.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_752.jpg,0,1,0,30.1868
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_853.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_853.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_853.jpg,0,1,0,30.18972
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_24_957.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_24_957.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_24_957.jpg,-0.2964906,1,0,30.16562
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_067.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_067.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_067.jpg,-0.01771691,1,0,30.18985
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_173.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_173.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_173.jpg,0,1,0,30.19016
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_281.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_281.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_281.jpg,0,1,0,30.19027
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_386.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_386.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_386.jpg,0,1,0,30.19031
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_490.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_490.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_490.jpg,0,1,0,30.19033
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_599.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_599.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_599.jpg,-0.3821686,1,0,30.15788
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_706.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_706.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_706.jpg,-0.09441959,1,0,30.19124
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_810.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_810.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_810.jpg,0,1,0,30.18964
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_25_910.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_25_910.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_25_910.jpg,0,1,0,30.19025
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_018.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_018.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_018.jpg,0,1,0,30.19034
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_124.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_124.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_124.jpg,-0.1470395,1,0,30.18475
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_233.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_233.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_233.jpg,-0.07613948,1,0,30.19092
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_336.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_336.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_336.jpg,0,1,0,30.18998
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_444.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_444.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_444.jpg,0,1,0,30.19024
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_550.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_550.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_550.jpg,-0.2658798,1,0,30.17465
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_657.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_657.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_657.jpg,-0.2168473,1,0,30.19045
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_758.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_758.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_758.jpg,0,1,0,30.18756
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_861.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_861.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_861.jpg,0,1,0,30.19011
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_26_961.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_26_961.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_26_961.jpg,0,1,0,30.19028
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_27_069.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_27_069.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_27_069.jpg,0,1,0,30.19028
D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\center_2019_06_16_08_47_27_178.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\left_2019_06_16_08_47_27_178.jpg, D:\Bhooshan\Udemy Deep learning\simulator-windows-64\Data\IMG\right_2019_06_16_08_47_27_178.jpg,0,1,0,30.1903
